	ORDO-ID	Concept	Mapped_Term	SNOMED_ID	SNOMED_Term	Score
1201	1429	Benign hereditary chorea	Benign hereditary chorea	230306001	Benign hereditary chorea (disorder)	1000
1202	79263	Infantile neuronal ceroid lipofuscinosis	Infantile neuronal ceroid lipofuscinosis	58258004	Infantile neuronal ceroid lipofuscinosis (disorder)	1000
1203	157798	Hyperplastic polyposis syndrome	Hyperplastic polyposis syndrome	763536006	Hyperplastic polyposis syndrome (disorder)	1000
1204	100995	Autosomal recessive spastic paraplegia type 14	Autosomal recessive spastic paraplegia type 14	783094006	Autosomal recessive spastic paraplegia type 14 (disorder)	1000
1205	98766	Spinocerebellar ataxia type 5	Spinocerebellar ataxia type 5	719302009	Spinocerebellar ataxia type 5 (disorder)	1000
1206	314777	Familial isolated pituitary adenoma	Familial isolated pituitary adenoma	702375004	Familial isolated pituitary adenoma (disorder)	1000
1207	100002	Extraneural perineurioma	Extraneural perineurioma	768926005	Extraneural perineurioma (disorder)	1000
1208	1551	Familial benign copper deficiency	Familial benign copper deficiency	763531001	Familial benign copper deficiency (disorder)	1000
1209	94080	Non-functioning paraganglioma	Non-functioning paraganglioma	764999002	Non-functioning paraganglioma (disorder)	1000
1210	2069	Gastrocutaneous syndrome	Gastrocutaneous syndrome	782946000	Gastrocutaneous syndrome (disorder)	1000
1211	54057	Thrombotic thrombocytopenic purpura	Thrombotic thrombocytopenic purpura	78129009	Thrombotic thrombocytopenic purpura (disorder)	1000
1212	91498	Familial congenital palsy of trochlear nerve	Familial congenital palsy of trochlear nerve	782679002	Familial congenital palsy of trochlear nerve (disorder)	1000
1213	167635	Scleromyxedema	Scleromyxedema	402468007	Scleromyxedema (disorder)	1000
1214	33475	Meningococcal meningitis	Meningococcal meningitis	192644005	Meningococcal meningitis (disorder)	1000
1215	320396	Autosomal recessive spastic paraplegia type 45	Autosomal recessive spastic paraplegia type 45	765753004	Autosomal recessive spastic paraplegia type 45 (disorder)	1000
1216	140481	Autosomal dominant slowed nerve conduction velocity	Autosomal dominant slowed nerve conduction velocity	764854006	Autosomal dominant slowed nerve conduction velocity (disorder)	1000
1217	370980	Congenital muscular dystrophy without intellectual disability	Congenital muscular dystrophy without intellectual disability	783175003	Congenital muscular dystrophy without intellectual disability (disorder)	1000
1218	91414	Pilomatrixoma	Pilomatrixoma	274901004	Pilomatrixoma (disorder)	1000
1219	622	Homocystinuria without methylmalonic aciduria	Homocystinuria without methylmalonic aciduria	721225009	Homocystinuria without methylmalonic aciduria (disorder)	1000
1220	307	Juvenile myoclonic epilepsy	Juvenile myoclonic epilepsy	6204001	Juvenile myoclonic epilepsy (disorder)	1000
1221	300865	Primary cutaneous anaplastic large cell lymphoma	Primary cutaneous anaplastic large cell lymphoma	773995001	Primary cutaneous anaplastic large cell lymphoma (disorder)	1000
1222	2390	Lichtenstein syndrome	Lichtenstein syndrome	763668009	Lichtenstein syndrome (disorder)	1000
1223	35	Propionic acidemia	Propionic acidemia	69080001	Propionic acidemia (disorder)	1000
1224	90119	Hereditary motor and sensory neuropathy with acrodystrophy	Hereditary motor and sensory neuropathy with acrodystrophy	771144005	Hereditary motor and sensory neuropathy with acrodystrophy (disorder)	1000
1225	91547	Relapsing fever	Relapsing fever	46107006	Relapsing fever (disorder)	1000
1226	93606	Nephrogenic syndrome of inappropriate antidiuresis	Nephrogenic syndrome of inappropriate antidiuresis	723440000	Nephrogenic syndrome of inappropriate antidiuresis (disorder)	1000
1227	209973	Benign nocturnal alternating hemiplegia of childhood	Benign nocturnal alternating hemiplegia of childhood	771304005	Benign nocturnal alternating hemiplegia of childhood (disorder)	1000
1228	363727	X-linked dyserythropoietic anemia with abnormal platelets and neutropenia	X-linked dyserythropoietic anemia with abnormal platelets and neutropenia	782759001	X-linked dyserythropoietic anemia with abnormal platelets and neutropenia (disorder)	1000
1229	314373	Chronic infantile diarrhea due to guanylate cyclase 2C overactivity	Chronic infantile diarrhea due to guanylate cyclase 2C overactivity	785727000	Chronic infantile diarrhea due to guanylate cyclase 2C overactivity (disorder)	1000
1230	2573	Moyamoya disease	Moyamoya disease	69116000	Moyamoya disease (disorder)	1000
1231	806	Scott syndrome	Scott syndrome	128098009	Scott syndrome (disorder)	1000
1232	284324	Childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia	Childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia	785301002	Childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia (disorder)	1000
1233	83597	Acute disseminated encephalomyelitis	Acute disseminated encephalomyelitis	83942000	Acute disseminated encephalomyelitis (disorder)	1000
1234	221074	Marchiafava-Bignami disease	Marchiafava-Bignami disease	10513009	Marchiafava-Bignami disease (disorder)	1000
1235	770	Rabies	Rabies	14168008	Rabies (disorder)	1000
1236	1179	Benign paroxysmal tonic upgaze of childhood with ataxia	Benign paroxysmal tonic upgaze of childhood with ataxia	763127004	Benign paroxysmal tonic upgaze of childhood with ataxia (disorder)	1000
1237	314662	Segmental progressive overgrowth syndrome with fibroadipose hyperplasia	Segmental progressive overgrowth syndrome with fibroadipose hyperplasia	787094005	Segmental progressive overgrowth syndrome with fibroadipose hyperplasia (disorder)	1000
1238	139436	Multicentric reticulohistiocytosis	Multicentric reticulohistiocytosis	190801003	Multicentric reticulohistiocytosis (disorder)	1000
1239	319254	Kyasanur forest disease	Kyasanur forest disease	23097003	Kyasanur forest disease (disorder)	1000
1240	329242	Congenital chronic diarrhea with protein-losing enteropathy	Congenital chronic diarrhea with protein-losing enteropathy	773579007	Congenital chronic diarrhea with protein-losing enteropathy (disorder)	1000
1241	319514	Combined oxidative phosphorylation defect type 13	Combined oxidative phosphorylation defect type 13	763110007	Combined oxidative phosphorylation defect type 13 (disorder)	1000
1242	324581	Benign Samaritan congenital myopathy	Benign Samaritan congenital myopathy	770787005	Benign Samaritan congenital myopathy (disorder)	1000
1243	97598	Congenital renal artery stenosis	Congenital renal artery stenosis	271432005	Congenital renal artery stenosis (disorder)	1000
1244	79315	D-2-hydroxyglutaric aciduria	D-2-hydroxyglutaric aciduria	237960000	D-2-hydroxyglutaric aciduria (disorder)	1000
1245	1304	Brucellosis	Brucellosis	75702008	Brucellosis (disorder)	1000
1246	79435	Oculocutaneous albinism type 4	Oculocutaneous albinism type 4	715632003	Oculocutaneous albinism type 4 (disorder)	1000
1247	90395	Papular mucinosis of infancy	Papular mucinosis of infancy	717259002	Papular mucinosis of infancy (disorder)	1000
1248	279914	Intermediate uveitis	Intermediate uveitis	314429009	Intermediate uveitis (disorder)	1000
1249	1852	X-linked retinal dysplasia	X-linked retinal dysplasia	715240000	X-linked retinal dysplasia (disorder)	1000
1250	284232	Autosomal dominant Charcot-Marie-Tooth disease type 2O	Autosomal dominant Charcot-Marie-Tooth disease type 2O	782829002	Autosomal dominant Charcot-Marie-Tooth disease type 2O (disorder)	1000
1251	390	Histoplasmosis	Histoplasmosis	12962009	Histoplasmosis (disorder)	1000
1252	493342	Vibratory urticaria	Vibratory urticaria	51247001	Vibratory urticaria (disorder)	1000
1253	100985	Autosomal dominant spastic paraplegia type 4	Autosomal dominant spastic paraplegia type 4	723820001	Autosomal dominant spastic paraplegia type 4 (disorder)	1000
1254	53690	Congenital lactase deficiency	Congenital lactase deficiency	5388008	Congenital lactase deficiency (disorder)	1000
1255	178342	Inflammatory myofibroblastic tumor	Inflammatory myofibroblastic tumor	771233008	Inflammatory myofibroblastic tumor (disorder)	1000
1256	213711	Endometrial stromal sarcoma	Endometrial stromal sarcoma	699356008	Endometrial stromal sarcoma (disorder)	1000
1257	251627	Oligodendroglioma	Oligodendroglioma	443936004	Oligodendroglioma (disorder)	1000
1258	91387	Familial thoracic aortic aneurysm and aortic dissection	Familial thoracic aortic aneurysm and aortic dissection	764965000	Familial thoracic aortic aneurysm and aortic dissection (disorder)	1000
1259	212	Cystathioninuria	Cystathioninuria	13003007	Cystathioninuria (disorder)	1000
1260	3002	Immune thrombocytopenic purpura	Immune thrombocytopenic purpura	234490009	Immune thrombocytopenic purpura (disorder)	1000
1261	169186	Autosomal recessive centronuclear myopathy	Autosomal recessive centronuclear myopathy	240081004	Autosomal recessive centronuclear myopathy (disorder)	1000
1262	913	Zollinger-Ellison syndrome	Zollinger-Ellison syndrome	53132006	Zollinger-Ellison syndrome (disorder)	1000
1263	284979	Neonatal Marfan syndrome	Neonatal Marfan syndrome	763839005	Neonatal Marfan syndrome (disorder)	1000
1264	447	Paroxysmal nocturnal hemoglobinuria	Paroxysmal nocturnal hemoglobinuria	1963002	Paroxysmal nocturnal hemoglobinuria (disorder)	1000
1265	2131	Alternating hemiplegia of childhood	Alternating hemiplegia of childhood	230466004	Alternating hemiplegia of childhood (disorder)	1000
1266	254864	Mitochondrial myopathy with reversible cytochrome C oxidase deficiency	Mitochondrial myopathy with reversible cytochrome C oxidase deficiency	784370005	Mitochondrial myopathy with reversible cytochrome C oxidase deficiency (disorder)	1000
1267	79501	Punctate palmoplantar keratoderma type 1	Punctate palmoplantar keratoderma type 1	717184007	Punctate palmoplantar keratoderma type 1 (disorder)	1000
1268	363540	Leukoencephalopathy with mild cerebellar ataxia and white matter edema	Leukoencephalopathy with mild cerebellar ataxia and white matter edema	768663003	Leukoencephalopathy with mild cerebellar ataxia and white matter edema (disorder)	1000
1269	171889	Myopathy with hexagonally cross-linked tubular arrays	Myopathy with hexagonally cross-linked tubular arrays	764994007	Myopathy with hexagonally cross-linked tubular arrays (disorder)	1000
1270	163931	Acrodermatitis continua of Hallopeau	Acrodermatitis continua of Hallopeau	83839005	Acrodermatitis continua of Hallopeau (disorder)	1000
1271	64280	Childhood absence epilepsy	Childhood absence epilepsy	50866000	Childhood absence epilepsy (disorder)	1000
1272	35710	Glucose-galactose malabsorption	Glucose-galactose malabsorption	190749000	Glucose-galactose malabsorption (disorder)	1000
1273	330064	Chronic actinic dermatitis	Chronic actinic dermatitis	200862006	Chronic actinic dermatitis (disorder)	1000
1274	79087	Acquired partial lipodystrophy	Acquired partial lipodystrophy	75659004	Acquired partial lipodystrophy (disorder)	1000
1275	826	Sporotrichosis	Sporotrichosis	42094007	Sporotrichosis (disorder)	1000
1276	35689	Primary lateral sclerosis	Primary lateral sclerosis	81211007	Primary lateral sclerosis (disorder)	1000
1277	533	Listeriosis	Listeriosis	4241002	Listeriosis (disorder)	1000
1278	2132	Hemoglobin C disease	Hemoglobin C disease	51053007	Hemoglobin C disease (disorder)	1000
1279	357058	Autosomal recessive cutis laxa type 2A	Autosomal recessive cutis laxa type 2A	784381008	Autosomal recessive cutis laxa type 2A (disorder)	1000
1280	83639	Hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency	Hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency	724344004	Hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency (disorder)	1000
1281	353253	Burning mouth syndrome	Burning mouth syndrome	399165002	Burning mouth syndrome (disorder)	1000
1282	95716	Familial thyroid dyshormonogenesis	Familial thyroid dyshormonogenesis	718183003	Familial thyroid dyshormonogenesis (disorder)	1000
1283	218	Darier disease	Darier disease	48611009	Darier disease (disorder)	1000
1284	329211	Autosomal dominant neovascular inflammatory vitreoretinopathy	Autosomal dominant neovascular inflammatory vitreoretinopathy	770791000	Autosomal dominant neovascular inflammatory vitreoretinopathy (disorder)	1000
1285	3166	Sialuria	Sialuria	238051008	Sialuria (disorder)	1000
1286	71518	Benign paroxysmal torticollis of infancy	Benign paroxysmal torticollis of infancy	719521002	Benign paroxysmal torticollis of infancy (disorder)	1000
1287	252202	Constitutional mismatch repair deficiency syndrome	Constitutional mismatch repair deficiency syndrome	764946008	Constitutional mismatch repair deficiency syndrome (disorder)	1000
1288	324290	Early-onset Lafora body disease	Early-onset Lafora body disease	733082001	Early-onset Lafora body disease (disorder)	1000
1289	145	Hereditary breast and ovarian cancer syndrome	Hereditary breast and ovarian cancer syndrome	718220008	Hereditary breast and ovarian cancer syndrome (disorder)	1000
1290	79155	Hydroxykynureninuria	Hydroxykynureninuria	33116002	Hydroxykynureninuria (disorder)	1000
1291	251523	Hyperzincemia and hypercalprotectinemia	Hyperzincemia and hypercalprotectinemia	771339005	Hyperzincemia and hypercalprotectinemia (disorder)	1000
1292	363746	Balint syndrome	Balint syndrome	765212008	Balint syndrome (disorder)	1000
1293	2889	Pili torti	Pili torti	17170005	Pili torti (disorder)	1000
1294	840	Syringocystadenoma papilliferum	Syringocystadenoma papilliferum	239121009	Syringocystadenoma papilliferum (disorder)	1000
1295	3165	Eosinophilic fasciitis	Eosinophilic fasciitis	201452000	Eosinophilic fasciitis (disorder)	1000
1296	525	Lichen planopilaris	Lichen planopilaris	64540004	Lichen planopilaris (disorder)	1000
1297	163525	Subacute cutaneous lupus erythematosus	Subacute cutaneous lupus erythematosus	239891002	Subacute cutaneous lupus erythematosus (disorder)	1000
1298	3202	Dehydrated hereditary stomatocytosis	Dehydrated hereditary stomatocytosis	715526002	Dehydrated hereditary stomatocytosis (disorder)	1000
1299	329195	Developmental delay with autism spectrum disorder and gait instability	Developmental delay with autism spectrum disorder and gait instability	770790004	Developmental delay with autism spectrum disorder and gait instability (disorder)	1000
1300	300552	Follicular cholangitis and pancreatitis	Follicular cholangitis and pancreatitis	771446000	Follicular cholangitis and pancreatitis (disorder)	1000
1301	79474	Atypical Werner syndrome	Atypical Werner syndrome	715633008	Atypical Werner syndrome (disorder)	1000
1302	173	Cholera	Cholera	63650001	Cholera (disorder)	1000
1303	398088	Hereditary cryohydrocytosis with normal stomatin	Hereditary cryohydrocytosis with normal stomatin	773489008	Hereditary cryohydrocytosis with normal stomatin (disorder)	1000
1304	352763	Scleredema	Scleredema	95323007	Scleredema (disorder)	1000
1305	251909	Pineoblastoma	Pineoblastoma	767448007	Pineoblastoma (disorder)	1000
1306	3086	Autosomal dominant vitreoretinochoroidopathy	Autosomal dominant vitreoretinochoroidopathy	711162004	Autosomal dominant vitreoretinochoroidopathy (disorder)	1000
1307	2420	Primary pulmonary lymphoma	Primary pulmonary lymphoma	718200007	Primary pulmonary lymphoma (disorder)	1000
1308	420789	Autoimmune encephalopathy with parasomnia and obstructive sleep apnea	Autoimmune encephalopathy with parasomnia and obstructive sleep apnea	765751002	Autoimmune encephalopathy with parasomnia and obstructive sleep apnea (disorder)	1000
1309	98890	Early-onset X-linked optic atrophy	Early-onset X-linked optic atrophy	721200000	Early-onset X-linked optic atrophy (disorder)	1000
1310	499004	Tuberculous meningitis	Tuberculous meningitis	186214004	Tuberculous meningitis (disorder)	1000
1311	300345	Autosomal systemic lupus erythematosus	Autosomal systemic lupus erythematosus	773333003	Autosomal systemic lupus erythematosus (disorder)	1000
1312	75374	Bradyopsia	Bradyopsia	711163009	Bradyopsia (disorder)	1000
1313	300605	Juvenile amyotrophic lateral sclerosis	Juvenile amyotrophic lateral sclerosis	718555006	Juvenile amyotrophic lateral sclerosis (disorder)	1000
1314	79406	Late-onset junctional epidermolysis bullosa	Late-onset junctional epidermolysis bullosa	719432000	Late-onset junctional epidermolysis bullosa (disorder)	1000
1315	99931	Idiopathic pulmonary hemosiderosis	Idiopathic pulmonary hemosiderosis	40527005	Idiopathic pulmonary hemosiderosis (disorder)	1000
1316	238637	Megacystis-megaureter syndrome	Megacystis-megaureter syndrome	253904001	Megacystis-megaureter syndrome (disorder)	1000
1317	3111	Rotor syndrome	Rotor syndrome	32891000	Rotor syndrome (disorder)	1000
1318	49382	Achromatopsia	Achromatopsia	56852002	Achromatopsia (disorder)	1000
1319	98756	Spinocerebellar ataxia type 2	Spinocerebellar ataxia type 2	715751004	Spinocerebellar ataxia type 2 (disorder)	1000
1320	447774	Secondary sclerosing cholangitis	Secondary sclerosing cholangitis	197442005	Secondary sclerosing cholangitis (disorder)	1000
1321	140933	Linear atrophoderma of Moulin	Linear atrophoderma of Moulin	403395007	Linear atrophoderma of Moulin (disorder)	1000
1322	178517	Localized pagetoid reticulosis	Localized pagetoid reticulosis	404120006	Localized pagetoid reticulosis (disorder)	1000
1323	276174	Idiopathic recurrent stupor	Idiopathic recurrent stupor	763739002	Idiopathic recurrent stupor (disorder)	1000
1324	33208	Idiopathic hypersomnia	Idiopathic hypersomnia	3731000119107	Idiopathic hypersomnia (disorder)	1000
1325	1063	Tufted angioma	Tufted angioma	705155008	Tufted angioma (disorder)	1000
1326	314485	Young adult-onset distal hereditary motor neuropathy	Young adult-onset distal hereditary motor neuropathy	771475006	Young adult-onset distal hereditary motor neuropathy (disorder)	1000
1327	99941	Autosomal dominant Charcot-Marie-Tooth disease type 2G	Autosomal dominant Charcot-Marie-Tooth disease type 2G	719511005	Autosomal dominant Charcot-Marie-Tooth disease type 2G (disorder)	1000
1328	50943	Keratolytic winter erythema	Keratolytic winter erythema	239064000	Keratolytic winter erythema (disorder)	1000
1329	276603	Diazoxide-resistant focal hyperinsulinism due to Kir6.2 deficiency	Diazoxide-resistant focal hyperinsulinism due to Kir6.2 deficiency	783741006	Diazoxide-resistant focal hyperinsulinism due to Kir6.2 deficiency (disorder)	1000
1330	609	Tibial muscular dystrophy	Tibial muscular dystrophy	698846009	Tibial muscular dystrophy (disorder)	1000
1331	83451	Florid cemento-osseous dysplasia	Florid cemento-osseous dysplasia	715634002	Florid cemento-osseous dysplasia (disorder)	1000
1332	69078	Liposarcoma	Liposarcoma	254829001	Liposarcoma (disorder)	1000
1333	398073	Prader-Willi-like syndrome	Prader-Willi-like syndrome	770680004	Prader-Willi-like syndrome (disorder)	1000
1334	90050	Retinopathy of prematurity	Retinopathy of prematurity	415297005	Retinopathy of prematurity (disorder)	1000
1335	83453	Vulvovaginal gingival syndrome	Vulvovaginal gingival syndrome	707250009	Vulvovaginal gingival syndrome (disorder)	1000
1336	33543	Kleine-Levin syndrome	Kleine-Levin syndrome	111488004	Kleine-Levin syndrome (disorder)	1000
1337	26793	Very long chain acyl-CoA dehydrogenase deficiency	Very long chain acyl-CoA dehydrogenase deficiency	237997005	Very long chain acyl-CoA dehydrogenase deficiency (disorder)	1000
1338	317476	X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia	X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia	711481001	X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia (disorder)	1000
1339	2021	Fibrochondrogenesis	Fibrochondrogenesis	17144009	Fibrochondrogenesis (disorder)	1000
1340	436	Hypophosphatasia	Hypophosphatasia	190859005	Hypophosphatasia (disorder)	1000
1341	963	Acromegaly	Acromegaly	74107003	Acromegaly (disorder)	1000
1342	79493	Brooke-Spiegler syndrome	Brooke-Spiegler syndrome	703531009	Brooke-Spiegler syndrome (disorder)	1000
1343	363989	Familial benign flecked retina	Familial benign flecked retina	770434009	Familial benign flecked retina (disorder)	1000
1344	324321	Sinoatrial node dysfunction and deafness	Sinoatrial node dysfunction and deafness	770784003	Sinoatrial node dysfunction and deafness (disorder)	1000
1345	401815	Autosomal recessive spastic paraplegia type 66	Autosomal recessive spastic paraplegia type 66	782747000	Autosomal recessive spastic paraplegia type 66 (disorder)	1000
1346	99874	Adult pulmonary Langerhans cell histiocytosis	Adult pulmonary Langerhans cell histiocytosis	328611000119105	Adult pulmonary Langerhans cell histiocytosis (disorder)	1000
1347	2909	Rothmund-Thomson syndrome	Rothmund-Thomson syndrome	69093006	Rothmund-Thomson syndrome (disorder)	1000
1348	79148	Elastosis perforans serpiginosa	Elastosis perforans serpiginosa	49428008	Elastosis perforans serpiginosa (disorder)	1000
1349	1163	Aspergillosis	Aspergillosis	65553006	Aspergillosis (disorder)	1000
1350	2022	Endocardial fibroelastosis	Endocardial fibroelastosis	65457005	Endocardial fibroelastosis (disorder)	1000
1351	46487	Acquired epidermolysis bullosa	Acquired epidermolysis bullosa	2772003	Acquired epidermolysis bullosa (disorder)	1000
1352	251946	Dysembryoplastic neuroepithelial tumor	Dysembryoplastic neuroepithelial tumor	87211000119104	Dysembryoplastic neuroepithelial tumor (disorder)	1000
1353	1941	Juvenile absence epilepsy	Juvenile absence epilepsy	230413002	Juvenile absence epilepsy (disorder)	1000
1354	25	Glutaryl-CoA dehydrogenase deficiency	Glutaryl-CoA dehydrogenase deficiency	360416003	Glutaryl-CoA dehydrogenase deficiency (disorder)	1000
1355	238557	Chuvash erythrocytosis	Chuvash erythrocytosis	770407006	Chuvash erythrocytosis (disorder)	1000
1356	876	Yolk sac tumor	Yolk sac tumor	404081005	Yolk sac tumor (disorder)	1000
1357	2459	Mansonelliasis	Mansonelliasis	240849009	Mansonelliasis (disorder)	1000
1358	902	Werner syndrome	Werner syndrome	51626007	Werner syndrome (disorder)	1000
1359	251877	Ganglioneuroblastoma	Ganglioneuroblastoma	116381000119105	Ganglioneuroblastoma (disorder)	1000
1360	100044	Autosomal dominant intermediate Charcot-Marie-Tooth disease type B	Autosomal dominant intermediate Charcot-Marie-Tooth disease type B	765745007	Autosomal dominant intermediate Charcot-Marie-Tooth disease type B (disorder)	1000
1361	424065	Solid pseudopapillary carcinoma of pancreas	Solid pseudopapillary carcinoma of pancreas	782697005	Solid pseudopapillary carcinoma of pancreas (disorder)	1000
1362	3318	Essential thrombocythemia	Essential thrombocythemia	109994006	Essential thrombocythemia (disorder)	1000
1363	611	Inclusion body myositis	Inclusion body myositis	72315009	Inclusion body myositis (disorder)	1000
1364	100999	Autosomal dominant spastic paraplegia type 19	Autosomal dominant spastic paraplegia type 19	763375003	Autosomal dominant spastic paraplegia type 19 (disorder)	1000
1365	397	Giant cell arteritis	Giant cell arteritis	87511001	Giant cell arteritis (disorder)	1000
1366	85443	AL amyloidosis	AL amyloidosis	23132008	AL amyloidosis (disorder)	1000
1367	86839	Refractory anemia with excess blasts	Refractory anemia with excess blasts	109999001	Refractory anemia with excess blasts (disorder)	1000
1368	329178	Congenital muscular dystrophy with intellectual disability and severe epilepsy	Congenital muscular dystrophy with intellectual disability and severe epilepsy	782772000	Congenital muscular dystrophy with intellectual disability and severe epilepsy (disorder)	1000
1369	98918	Acute motor axonal neuropathy	Acute motor axonal neuropathy	715770009	Acute motor axonal neuropathy (disorder)	1000
1370	95700	Familial adrenal hypoplasia with absent pituitary luteinizing hormone	Familial adrenal hypoplasia with absent pituitary luteinizing hormone	782917007	Familial adrenal hypoplasia with absent pituitary luteinizing hormone (disorder)	1000
1371	424027	Progressive myoclonic epilepsy type 8	Progressive myoclonic epilepsy type 8	783139000	Progressive myoclonic epilepsy type 8 (disorder)	1000
1372	67043	Acanthamoeba keratitis	Acanthamoeba keratitis	231896005	Acanthamoeba keratitis (disorder)	1000
1373	139557	X-linked distal spinal muscular atrophy type 3	X-linked distal spinal muscular atrophy type 3	766764008	X-linked distal spinal muscular atrophy type 3 (disorder)	1000
1374	98765	Spinocerebellar ataxia type 4	Spinocerebellar ataxia type 4	715755008	Spinocerebellar ataxia type 4 (disorder)	1000
1375	922	Familial nasal acilia	Familial nasal acilia	763532008	Familial nasal acilia (disorder)	1000
1376	370046	Didymosis aplasticosebacea	Didymosis aplasticosebacea	774209001	Didymosis aplasticosebacea (disorder)	1000
1377	514	Acute monoblastic leukemia	Acute monoblastic leukemia	277601005	Acute monoblastic leukemia (disorder)	1000
1378	139480	Autosomal recessive spastic paraplegia type 39	Autosomal recessive spastic paraplegia type 39	719103009	Autosomal recessive spastic paraplegia type 39 (disorder)	1000
1379	86875	Adult T-cell leukemia/lymphoma	Adult T-cell leukemia/lymphoma	110007008	Adult T-cell leukemia/lymphoma (disorder)	1000
1380	99950	Charcot-Marie-Tooth disease type 4D	Charcot-Marie-Tooth disease type 4D	715798007	Charcot-Marie-Tooth disease type 4D (disorder)	1000
1381	443070	Hemicrania continua	Hemicrania continua	443095000	Hemicrania continua (disorder)	1000
1382	2221	Acquired hypertrichosis lanuginosa	Acquired hypertrichosis lanuginosa	201160005	Acquired hypertrichosis lanuginosa (disorder)	1000
1383	91481	Ring dermoid of cornea	Ring dermoid of cornea	723499000	Ring dermoid of cornea (disorder)	1000
1384	228387	Spondylo-megaepiphyseal-metaphyseal dysplasia	Spondylo-megaepiphyseal-metaphyseal dysplasia	773693005	Spondylo-megaepiphyseal-metaphyseal dysplasia (disorder)	1000
1385	231031	Erythema palmare hereditarium	Erythema palmare hereditarium	763767006	Erythema palmare hereditarium (disorder)	1000
1386	3286	Catecholaminergic polymorphic ventricular tachycardia	Catecholaminergic polymorphic ventricular tachycardia	419671004	Catecholaminergic polymorphic ventricular tachycardia (disorder)	1000
1387	251307	Idiopathic recurrent pericarditis	Idiopathic recurrent pericarditis	766704005	Idiopathic recurrent pericarditis (disorder)	1000
1388	98893	Congenital muscular dystrophy type 1B	Congenital muscular dystrophy type 1B	764944006	Congenital muscular dystrophy type 1B (disorder)	1000
1389	320365	Autosomal dominant spastic paraplegia type 36	Autosomal dominant spastic paraplegia type 36	723819007	Autosomal dominant spastic paraplegia type 36 (disorder)	1000
1390	228174	Autosomal dominant Charcot-Marie-Tooth disease type 2N	Autosomal dominant Charcot-Marie-Tooth disease type 2N	719515001	Autosomal dominant Charcot-Marie-Tooth disease type 2N (disorder)	1000
1391	363677	Childhood-onset autosomal recessive myopathy with external ophthalmoplegia	Childhood-onset autosomal recessive myopathy with external ophthalmoplegia	787172004	Childhood-onset autosomal recessive myopathy with external ophthalmoplegia (disorder)	1000
1392	91413	Congenital Horner syndrome	Congenital Horner syndrome	770626007	Congenital Horner syndrome (disorder)	1000
1393	231573	Congenital erosive and vesicular dermatosis	Congenital erosive and vesicular dermatosis	773691007	Congenital erosive and vesicular dermatosis (disorder)	1000
1394	163717	Benign familial mesial temporal lobe epilepsy	Benign familial mesial temporal lobe epilepsy	770405003	Benign familial mesial temporal lobe epilepsy (disorder)	1000
1395	415	Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome	Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome	30287008	Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome (disorder)	1000
1396	402023	Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13)	Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13)	763796007	Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13) (disorder)	1000
1397	29	Mevalonic aciduria	Mevalonic aciduria	718558008	Mevalonic aciduria (disorder)	1000
1398	369913	Combined oxidative phosphorylation defect type 17	Combined oxidative phosphorylation defect type 17	775908005	Combined oxidative phosphorylation defect type 17 (disorder)	1000
1399	791	Retinitis pigmentosa	Retinitis pigmentosa	28835009	Retinitis pigmentosa (disorder)	1000
1400	104076	Leiomyosarcoma of small intestine	Leiomyosarcoma of small intestine	716651004	Leiomyosarcoma of small intestine (disorder)	1000
1401	276193	Spinocerebellar ataxia type 35	Spinocerebellar ataxia type 35	719300001	Spinocerebellar ataxia type 35 (disorder)	1000
1402	86882	Hepatosplenic T-cell lymphoma	Hepatosplenic T-cell lymphoma	445406001	Hepatosplenic T-cell lymphoma (disorder)	1000
1403	493348	Vibratory angioedema	Vibratory angioedema	238694002	Vibratory angioedema (disorder)	1000
1404	422526	Hereditary clear cell renal cell carcinoma	Hereditary clear cell renal cell carcinoma	764961009	Hereditary clear cell renal cell carcinoma (disorder)	1000
1405	464453	Acquired methemoglobinemia	Acquired methemoglobinemia	295315008	Acquired methemoglobinemia (disorder)	1000
1406	34528	Autosomal dominant primary hypomagnesemia with hypocalciuria	Autosomal dominant primary hypomagnesemia with hypocalciuria	725393000	Autosomal dominant primary hypomagnesemia with hypocalciuria (disorder)	1000
1407	101102	Charcot-Marie-Tooth disease type 2H	Charcot-Marie-Tooth disease type 2H	720637005	Charcot-Marie-Tooth disease type 2H (disorder)	1000
1408	306511	Autosomal recessive spastic paraplegia type 48	Autosomal recessive spastic paraplegia type 48	763367009	Autosomal recessive spastic paraplegia type 48 (disorder)	1000
