	ORDO-ID	Concept	Mapped_Term	SNOMED_ID	SNOMED_Term	Score
689	30924	Primary hypomagnesemia with secondary hypocalcemia	Primary hypomagnesemia with secondary hypocalcemia	711151004	Familial primary hypomagnesaemia with hypocalcuria	1000
690	58017	Classic hairy cell leukemia	Classic hairy cell leukemia	118613001	HCL - Hairy cell leukaemia	1000
691	79143	Isolated congenital anonychia	Isolated congenital anonychia	23610003	ANN - Anonychia	1000
692	1247	Schistosomiasis	Schistosomiasis	10087007	Bilharzia	1000
693	79322	DPM1-CDG	DPM1-CDG	725078006	Carbohydrate deficient glycoprotein syndrome type Ie	1000
694	2848	Camptodactyly-arthropathy-coxa-vara-pericarditis syndrome	Camptodactyly-arthropathy-coxa-vara-pericarditis syndrome	771187008	Arthropathy camptodactyly syndrome	1000
695	397973	Intellectual disability-obesity-prognathism-eye and skin anomalies syndrome	Intellectual disability-obesity-prognathism-eye and skin anomalies syndrome	774102003	Intellectual disability, obesity, prognathism, eye and skin anomalies syndrome	1000
696	750	Pseudoachondroplasia	Pseudoachondroplasia	22567005	Pseudoachondroplasia	1000
697	388	Hirschsprung disease	Hirschsprung disease	204739008	Aganglionic megacolon	1000
698	1929	Rasmussen subacute encephalitis	Rasmussen subacute encephalitis	230191005	Rasmussen encephalitis	1000
699	251630	Anaplastic oligodendroglioma	Anaplastic oligodendroglioma	3102004	Anaplastic oligodendroglioma	1000
700	101081	Charcot-Marie-Tooth disease type 1A	Charcot-Marie-Tooth disease type 1A	40632002	Charcot-Marie-Tooth disease, type IA	1000
701	324964	Chronic nonbacterial osteomyelitis/Chronic recurrent multifocal osteomyelitis	Chronic nonbacterial osteomyelitis/Chronic recurrent multifocal osteomyelitis	240151005	CRMO - Chronic multifocal osteomyelitis	1000
702	454714	Plasma cell leukemia	Plasma cell leukemia	128922003	Plasma cell leukaemia	1000
703	602	GNE myopathy	GNE myopathy	702382000	Distal myopathy with rimmed vacuoles	1000
704	67044	Thrombocytopenia with congenital dyserythropoietic anemia	Thrombocytopenia with congenital dyserythropoietic anemia	713388002	Dyserythropoietic anaemia and thrombocytopaenia	1000
705	79332	B4GALT1-CDG	B4GALT1-CDG	725587007	B4GALT1-CDG - Beta-1,4-galactosyltransferase deficiency congenital disorder of glycosylation	1000
706	26348	Acquired prothrombin deficiency	Acquired prothrombin deficiency	191298004	Acquired factor II deficiency	1000
707	71290	Familial platelet disorder with associated myeloid malignancy	Familial platelet disorder with associated myeloid malignancy	725034002	Familial platelet disorder with associated myeloid malignancy	1000
708	139507	African iron overload	African iron overload	66576001	African nutritional haemochromatosis	1000
709	2331	Kawasaki disease	Kawasaki disease	75053002	Acute febrile mucocutaneous lymph node syndrome	1000
710	156	Carnitine palmitoyl transferase 1A deficiency	Carnitine palmitoyl transferase 1A deficiency	238001003	CPT1 - Carnitine palmitoyltransferase I deficiency	1000
711	139402	Drug rash with eosinophilia and systemic symptoms	Drug rash with eosinophilia and systemic symptoms	702809001	Anticonvulsant hypersensitivity syndrome	1000
712	2269	Ichthyosis-alopecia-eclabion-ectropion-intellectual disability syndrome	Ichthyosis-alopecia-eclabion-ectropion-intellectual disability syndrome	763404001	Ichthyosis, alopecia, eclabion, ectropion, intellectual disability syndrome	1000
713	33577	Nodular non-suppurative panniculitis	Nodular non-suppurative panniculitis	33760009	Relapsing febrile nodular nonsuppurative panniculitis	1000
714	313838	Coats plus syndrome	Coats plus syndrome	711482008	Cerebroretinal microangiopathy with calcifications and cysts	1000
715	2942	Postpoliomyelitis syndrome	Postpoliomyelitis syndrome	31097004	Post poliomyelitis syndrome	1000
716	79084	Familial partial lipodystrophy, Köbberling type	Familial partial lipodystrophy, Köbberling type	725035001	Familial partial lipodystrophy Kobberling type	1000
717	1496	Corpus callosum agenesis-neuronopathy syndrome	Corpus callosum agenesis-neuronopathy syndrome	702439002	Agenesis of corpus callosum with peripheral neuropathy	1000
718	255210	Mitochondrial DNA-associated Leigh syndrome	Mitochondrial DNA-associated Leigh syndrome	717052002	Maternally inherited Leigh disease	1000
719	220	Denys-Drash syndrome	Denys-Drash syndrome	236385009	Drash syndrome	1000
720	64745	Pruritic urticarial papules and plaques of pregnancy	Pruritic urticarial papules and plaques of pregnancy	88697005	PEP - Polymorphic eruption of pregnancy	1000
721	99826	Marburg hemorrhagic fever	Marburg hemorrhagic fever	77503002	Green monkey disease	1000
722	2126	Solitary fibrous tumor	Solitary fibrous tumor	134335004	HPA - haemangiopericytoma	1000
723	6	3-methylcrotonyl-CoA carboxylase deficiency	3-methylcrotonyl-CoA carboxylase deficiency	13144005	beta-Methylcrotonylglycinuria, type 1	1000
724	455	Superficial epidermolytic ichthyosis	Superficial epidermolytic ichthyosis	254169002	Ichthyosis bullosa of Siemens	1000
725	70594	Dopa-responsive dystonia due to sepiapterin reductase deficiency	Dopa-responsive dystonia due to sepiapterin reductase deficiency	45116002	7,8-Dihydrobiopterin synthetase deficiency	1000
726	83469	Desmoplastic small round cell tumor	Desmoplastic small round cell tumor	128735004	Desmoplastic small round cell tumor	1000
727	90186	Meige disease	Meige disease	77123007	Lymphedema praecox	1000
728	133	Chronic beryllium disease	Chronic beryllium disease	18121009	Beryllium granuloma	1000
729	420561	Temple-Baraitser syndrome	Temple-Baraitser syndrome	725140007	Severe intellectual disability, hypoplasia of thumb and hallux syndrome	1000
730	2406	Locked-in syndrome	Locked-in syndrome	38023001	Locked in syndrome	1000
731	98818	Landau-Kleffner syndrome	Landau-Kleffner syndrome	230438007	Acquired aphasia with epilepsy	1000
732	88637	Hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome	Hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome	721846006	4H syndrome	1000
733	168443	Spondyloepimetaphyseal dysplasia-hypotrichosis syndrome	Spondyloepimetaphyseal dysplasia-hypotrichosis syndrome	773300008	Spondyloepimetaphyseal dysplasia, hypotrichosis syndrome	1000
734	251359	Sickle cell-beta-thalassemia disease syndrome	Sickle cell-beta-thalassemia disease syndrome	127042006	Sickle cell-beta+-thalassaemia	1000
735	231568	Generalized dominant dystrophic epidermolysis bullosa	Generalized dominant dystrophic epidermolysis bullosa	75875004	Albopapuloid dystrophic epidermolysis bullosa of Pasini	1000
736	168491	Late infantile neuronal ceroid lipofuscinosis	Late infantile neuronal ceroid lipofuscinosis	14637005	Amaurotic idiocy early juvenile type	1000
737	64	Alström syndrome	Alström syndrome	63702009	Alstrom syndrome	1000
738	79230	Hemochromatosis type 2	Hemochromatosis type 2	50855007	Juvenile haemochromatosis	1000
739	36258	Buerger disease	Buerger disease	52403007	Buerger's disease	1000
740	210122	Congenital alveolar capillary dysplasia	Congenital alveolar capillary dysplasia	708028001	Congenital alveolar capillary dysplasia	1000
741	20	3-hydroxy-3-methylglutaric aciduria	3-hydroxy-3-methylglutaric aciduria	410059004	Hydroxymethylglutaric aciduria	1000
742	652	Multiple endocrine neoplasia type 1	Multiple endocrine neoplasia type 1	30664006	MEA, type 1	1000
743	99976	Adenocarcinoma of the esophagus	Adenocarcinoma of the esophagus	276803003	Adenocarcinoma of esophagus	1000
744	382	Guanidinoacetate methyltransferase deficiency	Guanidinoacetate methyltransferase deficiency	124239003	Deficiency of guanidinoacetate methyltransferase	1000
745	64752	Hereditary sensory and autonomic neuropathy type 5	Hereditary sensory and autonomic neuropathy type 5	128206006	Congenital sensory neuropathy with selective loss of small myelinated fibers	1000
746	3348	Tracheobronchopathia osteochondroplastica	Tracheobronchopathia osteochondroplastica	54675009	Tracheopathia osteochondroplastica	1000
747	90041	Gaisböck syndrome	Gaisböck syndrome	36874002	Emotional polycythaemia	1000
748	53693	GRACILE syndrome	GRACILE syndrome	703388005	Fellman syndrome	1000
749	98977	Juvenile glaucoma	Juvenile glaucoma	71111008	Developmental glaucoma	1000
750	93160	Hypocalcemic vitamin D-resistant rickets	Hypocalcemic vitamin D-resistant rickets	72831007	Calcitriol receptor defect	1000
751	22	Succinic semialdehyde dehydrogenase deficiency	Succinic semialdehyde dehydrogenase deficiency	49748000	4--Hydroxybutyric aciduria	1000
752	846	Alpha-thalassemia	Alpha-thalassemia	36467003	alpha Thalassaemia 2	1000
753	1824	Lowry-Wood syndrome	Lowry-Wood syndrome	721975004	Epiphyseal dysplasia, microcephalus, nystagmus syndrome	1000
754	99865	Spermatocytic seminoma	Spermatocytic seminoma	9294008	Spermatocytic seminoma	1000
755	33276	Kaposi sarcoma	Kaposi sarcoma	109385007	KS - Kaposi's sarcoma	1000
756	79400	Localized epidermolysis bullosa simplex	Localized epidermolysis bullosa simplex	294705005	DEBS-WC	1000
757	182050	MYH9-related disease	MYH9-related disease	712922002	MYH9 related disease	1000
758	232	Sickle cell anemia	Sickle cell anemia	127040003	Drepanocythaemia	1000
759	168544	Spondylometaphyseal dysplasia, Golden type	Spondylometaphyseal dysplasia, Golden type	773304004	Spondylometaphyseal dysplasia Golden type	1000
760	166418	Eating reflex epilepsy	Eating reflex epilepsy	230450001	Eating epilepsy	1000
761	3471	Young syndrome	Young syndrome	233666007	Azoospermia, obstructive and chronic sinopulmonary infections	1000
762	79507	Hypotonia-failure to thrive-microcephaly syndrome	Hypotonia-failure to thrive-microcephaly syndrome	717185008	Deficiency of leukotriene C4 synthase	1000
763	166119	Isolated osteopoikilosis	Isolated osteopoikilosis	9147009	Osteopoikilosis	1000
764	79139	Japanese encephalitis	Japanese encephalitis	52947006	Encephalitis, Japanese	1000
765	590	Congenital myasthenic syndrome	Congenital myasthenic syndrome	230672006	Congenital myasthenia	1000
766	51	Aicardi-Goutières syndrome	Aicardi-Goutières syndrome	230312006	Aicardi Goutieres syndrome	1000
767	238468	Hypohidrotic ectodermal dysplasia	Hypohidrotic ectodermal dysplasia	239007005	CST - Christ-Siemens-Touraine syndrome	1000
768	545	Follicular lymphoma	Follicular lymphoma	55150002	Brill - Symmers' disease	1000
769	403	Familial hyperaldosteronism type I	Familial hyperaldosteronism type I	237743003	GSH - Glucocorticoid-suppressible hyperaldosteronism	1000
770	34587	Glycogen storage disease due to LAMP-2 deficiency	Glycogen storage disease due to LAMP-2 deficiency	419097006	Danon disease	1000
771	99022	Niemann-Pick disease type E	Niemann-Pick disease type E	73399005	Niemann-Pick disease, adult non-neuronopathic	1000
772	838	Susac syndrome	Susac syndrome	702575003	Retinocochleocerebral vasculopathy	1000
773	98909	Desminopathy	Desminopathy	770627003	Desmin-related myofibrillar myopathy	1000
774	104	Leber hereditary optic neuropathy	Leber hereditary optic neuropathy	58610003	LHON - Leber hereditary optic neuropathy	1000
775	2116	Hartnup disease	Hartnup disease	124208000	Deficiency of tryptophan 2,3-dioxygenase	1000
776	631	Non-acquired isolated growth hormone deficiency	Non-acquired isolated growth hormone deficiency	367460001	Hypopituitary dwarfism	1000
777	90285	Lupus erythematosus panniculitis	Lupus erythematosus panniculitis	15084002	Lupus erythematosus profundus	1000
778	2700	Noma	Noma	18116006	Acute gangrenous stomatitis	1000
779	90793	Congenital adrenal hyperplasia due to 17-alpha-hydroxylase deficiency	Congenital adrenal hyperplasia due to 17-alpha-hydroxylase deficiency	124220008	17 alpha-Hydroxylase deficiency	1000
780	79399	Epidermolysis bullosa simplex, generalized intermediate	Epidermolysis bullosa simplex, generalized intermediate	90496008	Epidermolysis bullosa simplex, Kobner type	1000
781	98919	Miller-Fisher syndrome	Miller-Fisher syndrome	1767005	Fisher syndrome	1000
782	1942	Myoclonic-astastic epilepsy	Myoclonic-astastic epilepsy	230421008	Doose syndrome	1000
783	163654	Spondyloepiphyseal dysplasia, Cantu type	Spondyloepiphyseal dysplasia, Cantu type	718765003	Spondyloepiphyseal dysplasia Cantu type	1000
784	43115	Hereditary myopathy with lactic acidosis due to ISCU deficiency	Hereditary myopathy with lactic acidosis due to ISCU deficiency	699268002	Hereditary myopathy with lactic acidosis	1000
785	1930	Herpes simplex virus encephalitis	Herpes simplex virus encephalitis	428638009	Encephalitis caused by Herpesviridae	1000
786	199251	Ledderhose disease	Ledderhose disease	13370002	Dupuytren disease of foot	1000
787	79138	Bickerstaff brainstem encephalitis	Bickerstaff brainstem encephalitis	427086003	Bickerstaff brainstem encephalitis	1000
788	2800	Extramammary Paget disease	Extramammary Paget disease	232336001	Paget disease of skin	1000
789	371	Glycogen storage disease due to muscle phosphofructokinase deficiency	Glycogen storage disease due to muscle phosphofructokinase deficiency	89597008	GSD VII	1000
790	163699	Alveolar soft tissue sarcoma	Alveolar soft tissue sarcoma	404056007	Alveolar soft part sarcoma	1000
791	51608	Generalized arterial calcification of infancy	Generalized arterial calcification of infancy	68926002	Idiopathic arterial calcification of infancy	1000
792	84142	Isaac syndrome	Isaac syndrome	711406009	Autosomal recessive axonal neuropathy with neuromyotonia	1000
793	757	Pseudohypoaldosteronism type 2	Pseudohypoaldosteronism type 2	703254001	Gordon hyperkalaemia-hypertension syndrome	1000
794	289685	Myopericytoma	Myopericytoma	400065005	Myopericytoma	1000
795	36899	Myoclonus-dystonia syndrome	Myoclonus-dystonia syndrome	439732004	Myoclonic dystonia	1000
796	583	Mucopolysaccharidosis type 6	Mucopolysaccharidosis type 6	69463008	ARSB - Arylsulfatase B deficiency	1000
797	35706	Glutaric acidemia type 3	Glutaric acidemia type 3	238070003	Glutaryl-CoA oxidase deficiency	1000
798	99725	Pituitary gigantism	Pituitary gigantism	80849007	Genetic giant	1000
799	169467	Recurrent Neisseria infections due to factor D deficiency	Recurrent Neisseria infections due to factor D deficiency	234607008	Factor D deficiency	1000
800	454718	Holmes-Adie syndrome	Holmes-Adie syndrome	24225004	Adie's pupil syndrome	1000
801	2404	Loiasis	Loiasis	44250009	Eyeworm disease of Africa	1000
802	661	Ondine syndrome	Ondine syndrome	399040002	CCHS - Congenital central hypoventilation	1000
803	88621	Ichthyosis-prematurity syndrome	Ichthyosis-prematurity syndrome	763401009	Congenital ichthyosis type 4	1000
804	101085	Charcot-Marie-Tooth disease type 1F	Charcot-Marie-Tooth disease type 1F	719980006	Charcot-Marie-Tooth disease type 1F	1000
805	103908	Congenital sodium diarrhea	Congenital sodium diarrhea	18805001	Congenital secretory diarrhea, sodium type	1000
806	2222	Hypertrichosis lanuginosa congenita	Hypertrichosis lanuginosa congenita	56797000	Congenital hypertrichosis	1000
807	2196	Familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis with severe ocular involvement	Familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis with severe ocular involvement	717787005	Familial hypomagnesaemia hypercalciuria nephrocalcinosis with severe ocular involvement	1000
808	369	Glycogen storage disease due to liver glycogen phosphorylase deficiency	Glycogen storage disease due to liver glycogen phosphorylase deficiency	29291001	GSD VI	1000
809	86849	Acute basophilic leukemia	Acute basophilic leukemia	69077002	Acute basophilic leukaemia	1000
810	85453	X-linked reticulate pigmentary disorder	X-linked reticulate pigmentary disorder	702412005	Partington X-linked intellectual disability syndrome	1000
811	251679	Astroblastoma	Astroblastoma	48952003	Astroblastoma	1000
812	2233	Hypogonadism-mitral valve prolapse-intellectual disability syndrome	Hypogonadism-mitral valve prolapse-intellectual disability syndrome	721841001	Cantalamessa Baldini Ambrosi syndrome	1000
813	137867	Madras motor neuron disease	Madras motor neuron disease	230255008	Madras-type motor neurone disease	1000
814	1180	Ataxia-hypogonadism-choroidal dystrophy syndrome	Ataxia-hypogonadism-choroidal dystrophy syndrome	715984007	Boucher Neuhäuser syndrome	1000
815	3243	Sweet syndrome	Sweet syndrome	84625002	Acute febrile neutrophilic dermatosis	1000
816	57145	SUNCT syndrome	SUNCT syndrome	725058003	SUNCT (short-lasting unilateral neuralgiform headache attacks with conjunctival injection and tearing) syndrome	1000
817	79432	Oculocutaneous albinism type 2	Oculocutaneous albinism type 2	26336006	Albinoidism	1000
818	98831	Acute myeloid leukemia with 11q23 abnormalities	Acute myeloid leukemia with 11q23 abnormalities	128829008	Acute myeloid leukaemia with t(9;11)(p22;q23); MLLT3-MLL	1000
819	293462	Pre-Descemet corneal dystrophy	Pre-Descemet corneal dystrophy	231934009	Pre-descemet corneal dystrophy	1000
820	241	Dyschromatosis universalis hereditaria	Dyschromatosis universalis hereditaria	239082002	Dyschromatosis universalis	1000
821	247262	Hyperphosphatasia-intellectual disability syndrome	Hyperphosphatasia-intellectual disability syndrome	33982008	Hyperphosphatasaemia with intellectual disability	1000
822	98841	Anaplastic large cell lymphoma	Anaplastic large cell lymphoma	277637000	(Ki-1+) lymphoma	1000
823	98961	Reis-Bücklers corneal dystrophy	Reis-Bücklers corneal dystrophy	231930000	CDB type I corneal dystrophy	1000
824	140989	Primary angiitis of the central nervous system	Primary angiitis of the central nervous system	699814001	Idiopathic angiitis of central nervous system	1000
825	328	Congenital factor X deficiency	Congenital factor X deficiency	76642003	Factor 10 deficiency	1000
826	247203	Collecting duct carcinoma	Collecting duct carcinoma	733470002	Bellini carcinoma	1000
827	154	Familial isolated dilated cardiomyopathy	Familial isolated dilated cardiomyopathy	52029003	Familial dilated cardiomyopathy	1000
828	37553	Andersen-Tawil syndrome	Andersen-Tawil syndrome	422348008	Andersen Tawil syndrome	1000
829	231237	Delta-beta-thalassemia	Delta-beta-thalassemia	16360009	Delta-beta thalassaemia	1000
830	2604	Familial visceral myopathy	Familial visceral myopathy	63684002	Familial visceral myopathy	1000
831	178540	Primary cutaneous follicle center lymphoma	Primary cutaneous follicle center lymphoma	404143002	Crosti's lymphoma	1000
832	1652	Dent disease	Dent disease	444645005	Dent disease	1000
833	98967	Schnyder corneal dystrophy	Schnyder corneal dystrophy	39662004	Crystalline corneal dystrophy	1000
834	79239	Classic galactosemia	Classic galactosemia	124354006	Classical galactosaemia	1000
835	230839	Classical-like Ehlers-Danlos syndrome type 1	Classical-like Ehlers-Danlos syndrome type 1	778022009	Ehlers-Danlos syndrome classic-like type	1000
836	348	Fructose-1,6-bisphosphatase deficiency	Fructose-1,6-bisphosphatase deficiency	28183005	Fructose-1,6-bisphosphatase deficiency	1000
837	300557	Carcinoma of the ampulla of Vater	Carcinoma of the ampulla of Vater	254609000	Ampullary carcinoma	1000
838	180242	Malignant tumor of fallopian tubes	Malignant tumor of fallopian tubes	363444001	Malignant tumor of fallopian tube	1000
839	263482	Spondyloepiphyseal dysplasia, Maroteaux type	Spondyloepiphyseal dysplasia, Maroteaux type	389165004	Brachyolmia - Maroteaux type	1000
840	91348	Functioning gonadotropic adenoma	Functioning gonadotropic adenoma	254960002	Gonadotroph adenoma	1000
841	171714	Amish infantile epilepsy syndrome	Amish infantile epilepsy syndrome	722762005	Amish infantile epilepsy syndrome	1000
842	435	Ito hypomelanosis	Ito hypomelanosis	218358001	HMI - Hypomelanosis of Ito	1000
843	221106	Isolated facial myokymia	Isolated facial myokymia	1070000	Facial myokymia	1000
844	70587	Infant acute respiratory distress syndrome	Infant acute respiratory distress syndrome	46775006	HMD - Hyaline membrane disease	1000
845	847	Alpha-thalassemia-X-linked intellectual disability syndrome	Alpha-thalassemia-X-linked intellectual disability syndrome	715342005	Alpha thalassaemia X-linked intellectual deficit	1000
846	2342	Haim-Munk syndrome	Haim-Munk syndrome	719973009	Haim Munk syndrome	1000
847	169085	Susceptibility to respiratory infections associated with CD8alpha chain mutation	Susceptibility to respiratory infections associated with CD8alpha chain mutation	766983005	Familial CD8 deficiency	1000
848	239	Dyggve-Melchior-Clausen disease	Dyggve-Melchior-Clausen disease	82699004	Dyggve-Melchior-Clausen dysplasia	1000
849	251365	Sickle cell-hemoglobin C disease syndrome	Sickle cell-hemoglobin C disease syndrome	35434009	Double heterozygous for Hb S and Hb D	1000
850	99901	Acyl-CoA dehydrogenase 9 deficiency	Acyl-CoA dehydrogenase 9 deficiency	725046003	ACAD9 (acyl-CoA dehydrogenase 9) deficiency	1000
851	134	Beta-ketothiolase deficiency	Beta-ketothiolase deficiency	124258007	3-Ketothiolase deficiency	1000
852	766	Hemolytic anemia due to red cell pyruvate kinase deficiency	Hemolytic anemia due to red cell pyruvate kinase deficiency	124331002	Deficiency of phosphoenol transphosphorylase	1000
853	98791	Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16	Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16	734349003	ATR-16 syndrome	1000
854	79242	Holocarboxylase synthetase deficiency	Holocarboxylase synthetase deficiency	15307001	Biotin-(propionyl-CoA-carboxylase) ligase deficiency	1000
855	99886	Transient neonatal diabetes mellitus	Transient neonatal diabetes mellitus	609579009	Diabetes mellitus, transient neonatal 1	1000
856	293621	X-linked endothelial corneal dystrophy	X-linked endothelial corneal dystrophy	718579008	X-linked endothelial corneal dystrophy	1000
857	1957	Esthesioneuroblastoma	Esthesioneuroblastoma	422886007	Aesthesioneuroblastoma	1000
858	206473	Borderline epithelial tumor of ovary	Borderline epithelial tumor of ovary	764791008	Borderline epithelial neoplasm of ovary	1000
859	98954	Meesmann corneal dystrophy	Meesmann corneal dystrophy	1674008	Juvenile epithelial corneal dystrophy	1000
860	289157	Hypocalcemic vitamin D-dependent rickets	Hypocalcemic vitamin D-dependent rickets	67049004	25-Hydroxycholecalciferol-1-hydroxylase deficiency	1000
861	386	Hepatic cystic hamartoma	Hepatic cystic hamartoma	27721004	Biliary hamartoma	1000
862	263435	Congenital smooth muscle hamartoma	Congenital smooth muscle hamartoma	239144007	Congenital arrector pili hamartoma	1000
863	58	Alexander disease	Alexander disease	81854007	Alexander disease	1000
864	139525	Distal hereditary motor neuropathy type 2	Distal hereditary motor neuropathy type 2	763533003	Autosomal recessive distal spinal muscular atrophy type 2	1000
865	168811	Malignant peritoneal mesothelioma	Malignant peritoneal mesothelioma	109853004	Cancer of the peritoneum, mesothelioma	1000
866	251962	Papillary glioneuronal tumor	Papillary glioneuronal tumor	450902001	Papillary glioneuronal tumor	1000
867	1878	Autosomal recessive limb-girdle muscular dystrophy type 2H	Autosomal recessive limb-girdle muscular dystrophy type 2H	240064008	Hutterite type of muscular dystrophy	1000
868	46135	Primary central nervous system lymphoma	Primary central nervous system lymphoma	307649006	Microglioma	1000
869	2737	Onchocerciasis	Onchocerciasis	240842000	Ocular onchocerciasis	1000
870	89840	Junctional epidermolysis bullosa, non-Herlitz type	Junctional epidermolysis bullosa, non-Herlitz type	724225008	Junctional epidermolysis bullosa non-Herlitz type	1000
871	2505	Multiple benign circumferential skin creases on limbs	Multiple benign circumferential skin creases on limbs	239142006	Lipomatous hypertrophy	1000
872	909	Cerebrotendinous xanthomatosis	Cerebrotendinous xanthomatosis	63246000	CTX - Cerebrotendinous xanthomatosis	1000
873	357154	Oral submucous fibrosis	Oral submucous fibrosis	32883009	Oral submucosal fibrosis	1000
874	98869	Congenital dyserythropoietic anemia type I	Congenital dyserythropoietic anemia type I	59548005	Congenital dyserythropoietic anaemia type I	1000
875	699	Pearson syndrome	Pearson syndrome	237985009	Pearson syndrome	1000
876	35858	Imerslund-Gräsbeck syndrome	Imerslund-Gräsbeck syndrome	34925000	Congenital pernicious anaemia	1000
877	3145	Nephrogenic diabetes insipidus-intracranial calcification syndrome	Nephrogenic diabetes insipidus-intracranial calcification syndrome	716200002	Nephrogenic diabetes insipidus and intracranial calcification syndrome	1000
878	91347	TSH-secreting pituitary adenoma	TSH-secreting pituitary adenoma	254959007	TSH-oma	1000
879	169	Ringed hair disease	Ringed hair disease	21926007	Pili annulati	1000
880	64754	Nevus comedonicus syndrome	Nevus comedonicus syndrome	35962006	Acne naevus	1000
881	337	Fibrodysplasia ossificans progressiva	Fibrodysplasia ossificans progressiva	82725007	Diffuse progressive ossifying polymyositis	1000
882	113	Bazex-Dupré-Christol syndrome	Bazex-Dupré-Christol syndrome	254820002	Bazex syndrome	1000
883	91364	Non-specific interstitial pneumonia	Non-specific interstitial pneumonia	129452008	Nonspecific interstitial pneumonia	1000
884	79324	ALG12-CDG	ALG12-CDG	711155008	ALG12-congenital disorder of glycosylation	1000
885	549	Legionellosis	Legionellosis	26726000	Legionella infection	1000
886	93347	Anauxetic dysplasia	Anauxetic dysplasia	764460003	Anauxetic dysplasia	1000
887	64744	IgG4-related thyroid disease	IgG4-related thyroid disease	89024000	Invasive fibrous thyroiditis	1000
888	213625	Leiomyosarcoma of the corpus uteri	Leiomyosarcoma of the corpus uteri	770559003	Leiomyosarcoma of body of uterus	1000
889	543	Burkitt lymphoma	Burkitt lymphoma	118617000	BL - Burkitt's lymphoma	1000
890	157826	Congenital epulis	Congenital epulis	360525006	Congenital gingival granular cell tumor	1000
891	2232	Primary hypergonadotropic hypogonadism-partial alopecia syndrome	Primary hypergonadotropic hypogonadism-partial alopecia syndrome	719275009	Al Awadi Farag Teebi syndrome	1000
892	75858	MORM syndrome	MORM syndrome	715628009	Intellectual disability, truncal obesity, retinal dystrophy and micropenis syndrome	1000
893	3162	Sézary syndrome	Sézary syndrome	4950009	Sezary syndrome	1000
894	251595	Diffuse astrocytoma	Diffuse astrocytoma	397381007	Diffuse astrocytoma	1000
895	2380	Legg-Calvé-Perthes disease	Legg-Calvé-Perthes disease	240241003	Coxa plana	1000
896	180226	Embryonal carcinoma	Embryonal carcinoma	28047004	Embryonal adenocarcinoma	1000
897	309246	GM2 gangliosidosis, AB variant	GM2 gangliosidosis, AB variant	71253000	AB variant	1000
898	137596	Neurotrophic keratopathy	Neurotrophic keratopathy	128080005	Anaesthetic keratopathy	1000
899	563	Peripartum cardiomyopathy	Peripartum cardiomyopathy	16253001	Dilated cardiomyopathy secondary to peripartum heart disease	1000
900	86872	T-cell large granular lymphocyte leukemia	T-cell large granular lymphocyte leukemia	699818003	T-cell large granular lymphocytic leukaemia	1000
901	84064	Syndromic diarrhea	Syndromic diarrhea	703406006	Fatal infantile diarrhea with trichorrhexis nodosa	1000
902	79096	Pyridoxal phosphate-responsive seizures	Pyridoxal phosphate-responsive seizures	724576005	Pyridoxal 5-phosphate dependent epilepsy	1000
903	3129	Sarcosinemia	Sarcosinemia	64852002	Deficiency of the sarcosine dehydrogenase complex	1000
904	3350	Tremor-nystagmus-duodenal ulcer syndrome	Tremor-nystagmus-duodenal ulcer syndrome	782935003	Neuhauser Daly Magnelli syndrome	1000
905	1667	Wolcott-Rallison syndrome	Wolcott-Rallison syndrome	254066006	Epiphyseal dysplasia, multiple, with early onset diabetes mellitus	1000
906	251671	Angiocentric glioma	Angiocentric glioma	450900009	Angiocentric glioma	1000
907	183	Eosinophilic granulomatosis with polyangiitis	Eosinophilic granulomatosis with polyangiitis	82275008	Allergic granulomatosis angiitis	1000
908	2088	Glycogen storage disease due to GLUT2 deficiency	Glycogen storage disease due to GLUT2 deficiency	61598006	Fanconi-Bickel syndrome	1000
