,ORDO_ID,ORDO_term,ORDO_syn,ORDO_definition,ORDO_mappings,SNOMED_ID,SNOMED_term
1748,http://www.orpha.net/ORDO/Orphanet_284417,Phosphoserine aminotransferase deficiency,PSAT deficiency,"Phosphoserine aminotransferase deficiency is an extremely rare form of serine deficiency syndrome (see this term) characterized clinically in the two reported cases to date by acquired microcephaly, psychomotor retardation, intractable seizures and hypertonia.",ICD-10:E72.8|OMIM:610992|UMLS:C1970253,,
1749,http://www.orpha.net/ORDO/Orphanet_75391,Primary immunodeficiency with natural-killer cell deficiency and adrenal insufficiency,Primary immunodeficiency due to MCM4 deficiency,The primary immunodeficiency with natural-killer cell deficiency and adrenal insufficiency is characterised by a specific natural-killer (NK) cell deficiency and susceptibility to viral diseases. It has been described in four children from a large inbred kindred. Three out of the four children reported developed a viral illness. The mode of transmission is most likely autosomal recessive. The causative gene has been localised to within a 12-Mb region on chromosome 8p11.23-q11.21.,ICD-10:D84.8|OMIM:609981,,
1750,http://www.orpha.net/ORDO/Orphanet_306734,"Primary dystonia, DYT21 type",DYT21,"Primary dystonia, DYT21 type is a subtype of mixed dystonia with a late-onset form of pure torsion dystonia.",OMIM:614588|ICD-10:G24.1,,
1751,http://www.orpha.net/ORDO/Orphanet_79240,Glycogen storage disease due to liver and muscle phosphorylase kinase deficiency,GSD type IXb|Glycogenosis due to liver and muscle phosphorylase kinase deficiency|Glycogenosis type IXb|Glycogenosis type 9B|Glycogen storage disease type IXb|GSD due to liver and muscle phosphorylase kinase deficiency|Glycogen storage disease type 9B|GSD type 9B,Glycogen storage disease (GSD) due to liver and muscle phosphorylase kinase (PhK) deficiency is a benign inborn error of glycogen metabolism. It is the mildest form of GSD due to PhK deficiency (see this term).,ICD-10:E74.0|UMLS:C0543514|OMIM:261750,,
1752,http://www.orpha.net/ORDO/Orphanet_97285,Thyroid lymphoma,,,ICD-10:C85.7,,
1753,http://www.orpha.net/ORDO/Orphanet_26,Methylmalonic acidemia with homocystinuria,Methylmalonic aciduria with homocystinuria|Combined defect in adenosylcobalamin and methylcobalamin synthesis,"Methylmalonic acidemia with homocystinuria is an inborn error of vitamin B12 (cobalamin) metabolism characterized by megaloblastic anemia, lethargy, failure to thrive, developmental delay, intellectual deficit and seizures. There are four complementation classes of cobalamin defects (cblC, cblD, cblF and cblJ) that are responsible for methylmalonic acidemia - homocystinuria (methylmalonic acidemia - homocystinuria cblC, cblD cblF and cblJ; see these terms).",MeSH:C537359|UMLS:C1848561|OMIM:277400|ICD-10:E71.1|OMIM:277410|OMIM:614857|OMIM:277380,,
1754,http://www.orpha.net/ORDO/Orphanet_87503,Mal de Meleda,Meleda disease|Keratosis palmoplantaris transgrediens of Siemens|Transgrediens palmoplantar keratoderma of Siemens,"Mal de Meleda (MdM) is a diffuse palmoplantar keratoderma, initially reported in the Island of Meleda, characterized by symmetric palmoplantar hyperkeratosis that progressively extends to the dorsal surfaces of hands and feet (transgrediens). The disease can be associated to hyperhidrosis, lichenoid plaques and perioral erythema.",ICD-10:Q82.8|UMLS:C0025221|OMIM:248300,,
1755,http://www.orpha.net/ORDO/Orphanet_438178,Severe intellectual disability-epilepsy-cataract syndrome due to fatty acyl-CoA reductase 1 deficiency,Severe intellectual disability-epilepsy-cataract syndrome due to peroxisomal disorder|Severe intellectual disability-epilepsy-cataract syndrome due to FAR1 deficiency,,ICD-10:E71.3|OMIM:616154,,
1756,http://www.orpha.net/ORDO/Orphanet_1945,Rolandic epilepsy,Benign familial epilepsy of childhood with rolandic spikes|Benign rolandic epilepsy|Benign epilepsy of childhood with centrotemporal spikes|BECRS|BRE|Centrotemporal epilepsy|BECTS,"Rolandic epilepsy (RE) is a focal childhood epilepsy characterized by seizures consisting of unilateral facial sensory-motor symptoms, with electroencephalogram (EEG) showing sharp biphasic waves over the rolandic region. It is an age-related epilepsy, with excellent outcome.",OMIM:117100|OMIM:245570|UMLS:C0376532|ICD-10:G40.0|UMLS:C2363129,,
1757,http://www.orpha.net/ORDO/Orphanet_330,Congenital factor XII deficiency,Congenital Hageman factor deficiency,"Congenital factor XII deficiency is an autosomal recessive systemic dysfunction of the hemostatic pathway, that is due to a defect in the coagulation factor XII (FXII or Hageman factor), and is either asymptomatic or characterized by a prolonged activated partial thromboplastin time and an increased risk for thromboembolism. FXII deficiency is strongly associated with primary recurrent abortions.",ICD-10:D68.2|UMLS:C0015526|OMIM:234000,,
1758,http://www.orpha.net/ORDO/Orphanet_238569,Immune dysregulation-inflammatory bowel disease-arthritis-recurrent infections syndrome,IL10-related early-onset IBD|IL10-related early-onset inflammatory bowel disease,"Immune dysregulation-inflammatory bowel disease-arthritis-recurrent infections syndrome is a rare immune dysregulation disease with immunodeficiency characterized by severe, progressive infantile onset inflammatory bowel disease with pancolitis, perianal disease (ulceration, fistulae), recurrent respiratory, genitourinary and cutaneous infections, arthritis and a high risk of B-cell lymphoma.",OMIM:612567|ICD-10:K52.8|OMIM:613148,,
1759,http://www.orpha.net/ORDO/Orphanet_86908,Idiopathic hemiconvulsion-hemiplegia syndrome,HHE syndrome|Hemiconvulsion-hemiplegia-epilepsy syndrome|IHHS,,ICD-10:G40.4|UMLS:C0549118,,
1760,http://www.orpha.net/ORDO/Orphanet_93352,"Spondyloepimetaphyseal dysplasia, Shohat type","SEMD, Shohat type","Spondyloepimetaphyseal dysplasia congenita, Shohat type is characterized by severely disproportionate short stature, short limbs, small chest, short neck, thin lips, severe lumbar lordosis, marked genu varum, joint laxity, distended abdomen, mild hepatomegaly and splenomegaly.",ICD-10:Q77.7|UMLS:C1865185|OMIM:602557,,
1761,http://www.orpha.net/ORDO/Orphanet_99868,Thymic carcinoma,Malignant thymoma,Thymic carcinoma (TC) is a type of thymic epithelial neoplasm (see this term) characterized by a high malignant potential.,ICD-10:C37|UMLS:C1322286|UMLS:C0205969|MedDRA:10061031,,
1762,http://www.orpha.net/ORDO/Orphanet_280651,Acrodysostosis with multiple hormone resistance,,,ICD-10:Q75.4|OMIM:614613|OMIM:101800,,
1763,http://www.orpha.net/ORDO/Orphanet_98806,"Primary dystonia, DYT6 type",DYT6|Generalized cervical and upper-limb-onset dystonia|Idiopathic torsion dystonia of mixed type,"Primary dystonia DYT6 type is characterized by focal, predominantly cranio-cervical dystonia with dysarthria and dysphagia, or limb dystonia in some cases.",UMLS:C1414216|ICD-10:G24.1|OMIM:602629,,
1764,http://www.orpha.net/ORDO/Orphanet_98832,Acute myeloid leukemia with minimal differentiation,AML M0|Minimally differentiated acute myeloblastic leukemia,"Acute myeloid leukemia with minimal differentiation is a rare subtype of acute myeloid leukemia characterized by clonal proliferation of poorly differentiated myeloid blasts in the bone marrow, blood or other tissues. It usually presents with anemia, thrombocytopenia and other nonspecific symptoms related to ineffective hematopoesis (fatigue, bleeding and bruising, recurrent infections, bone pain) and/or extramedullary site involvement (gingivitis, splenomegaly). Low remission rates are reported.",UMLS:C0522631|ICD-10:C92.0,,
1765,http://www.orpha.net/ORDO/Orphanet_75381,Cystoid macular dystrophy,Familial macular edema|DCMD|Autosomal dominant cystoid macular edema,"Cystoid macular dystrophy is an autosomal dominantly inherited cystoid macular edema manifesting with macular atrophy, strabismus and, sometimes, pericentral retinitis pigmentosa (see this term). It is associated with a poor visual prognosis.",OMIM:153880|ICD-10:H35.5,,
1766,http://www.orpha.net/ORDO/Orphanet_2875,Phakomatosis pigmentovascularis,,,ICD-10:Q85.8|UMLS:C1274879,,
1767,http://www.orpha.net/ORDO/Orphanet_206554,Autosomal recessive limb-girdle muscular dystrophy type 2M,LGMD2M,"Autosomal recessive limb-girdle muscular dystrophy type 2M (LGMD2M) is a form of limb-girdle muscular dystrophy characterized by an infantile onset of hypotonia, axial and proximal lower limb weakness (with severe weakness noted after febrile illnesses), cardiomyopathy and normal or reduced intelligence. Hypertrophy of calves, thighs, and triceps have also been reported in some cases.",OMIM:611588|ICD-10:G71.0|UMLS:C1969040,,
1768,http://www.orpha.net/ORDO/Orphanet_444013,Combined oxidative phosphorylation defect type 23,COXPD23,,OMIM:616198|ICD-10:E88.8,,
1769,http://www.orpha.net/ORDO/Orphanet_166433,Reading seizures,,,OMIM:132300|ICD-10:G40.8|UMLS:C0278193,,
1770,http://www.orpha.net/ORDO/Orphanet_163908,Limbic encephalitis with LGI1 antibodies,Limbic encephalitis with leucine-rich glioma-inactivated 1 antibodies,"Limbic encephalitis with LGI1 antibodies is a rare neuroimmunological disorder characterized by the onset of cognitive decline, psychiatric disturbances and seizures (distinctively faciobrachial dystonic seizures) in association with detection of LGI1 antibodies in serum or cerebrospinal fluid. Patients may present with confusion, hallucinations, vocalization, paranoia, tangentiality, aggressive outbursts and/or spatial disorientation, as well as obstinate hyponatremia. It is most often non-paraneoplastic, however comorbid tumors, such as small cell lung cancer and thymoma, have been reported.",ICD-10:G04.8|ICD-10:G13.1,,
1771,http://www.orpha.net/ORDO/Orphanet_231,Dracunculiasis,Medina worm disease|Guinea worm disease|Medinensis|Dracunculosis,"Dracunculiasis (Guinea worm disease) is a neglected tropical disease (NTD) characterized by a painful burning skin lesion from which the Dracunculus medinensis parasite emerges approximately 1 year after infection resulting from consumption of unsafe drinking water containing parasite-infected copepods (Cyclops spp., microcrustacea also called water fleas).",ICD-10:B72|UMLS:C0013100|MeSH:D004320|MedDRA:10013618,,
1772,http://www.orpha.net/ORDO/Orphanet_437552,Autosomal recessive primary immunodeficiency with defective spontaneous natural killer cell cytotoxicity,CD16 deficiency|Autosomal recessive primary immunodeficiency with defective spontaneous NK cell cytotoxicity,"A rare, genetic primary immunodeficiency characterized by recurrent respiratory and skin viral infections (Ebstein-Barr virus, herpes simplex virus, human papillomavirus), deficient spontaneous cytotoxicity of natural killer cells, but preserved antibody-dependent cellular cytotoxicity. No other abnormalities are present on immunologic work-up.",ICD-10:D84.8|OMIM:615707,,
1773,http://www.orpha.net/ORDO/Orphanet_213812,Primitive neuroectodermal tumor of the cervix uteri,Cervical malignant peripheral neuroectodermal tumor|Cervical peripheral neuroectodermal cancer|Malignant peripheral neuroectodermal tumor of the cervix uteri|Peripheral neuroectodermal cancer of cervix uteri,"Primitive neuroectodermal tumor of the cervix uteri is a rare cancer of cervix uteri derived from neural crest cells, histologically composed of small, round neoplatic cells with variable degree of neural, glial and ependymal differentiation. Macroscopically, the tumor is often a large, soft, poorly circumscribed mass with infiltrative borders and necrotic areas. It presents with dysfuntional vaginal bleeding or discharge, lower abdominal pain and uterine enlargement.",ICD-10:C53.8|ICD-10:C53.1|ICD-10:C53.0,,
1774,http://www.orpha.net/ORDO/Orphanet_163703,Febrile infection-related epilepsy syndrome,DESC syndrome|Acute encephalitis with refractory repetitive partial seizures|Idiopathic catastrophic epileptic encephalopathy|Severe refractory status epilepticus owing to presumed encephalitis|Acute non-herpetic encephalitis with severe refractory status epilepticus|Devastating epileptic encephalopathy in school-aged children|AERRPS|FIRES|Fever-induced refractory epileptic encephalopathy in school-aged children,"Febrile infection-related epilepsy syndrome (FIRES) describes an explosive-onset, potentially fatal acute epileptic encephalopathy that develops in previously healthy children and adolescents following the onset of a non-specific febrile illness.",ICD-10:G40.5,,
1775,http://www.orpha.net/ORDO/Orphanet_103920,Undetermined colitis,,Underterminate colitis designates a rare inflammatory bowel disease that clinically resembles Crohns disease and ulcerative colitis (see these terms) but that cannot be diagnosed as one of them after examination of an intestinal resection specimen.,ICD-10:K52.3,,
1776,http://www.orpha.net/ORDO/Orphanet_73256,Central neurocytoma,,"Central neurocytoma is a very rare brain tumor of young adults (over 100 cases reported worldwide). It is typically found in the lateral ventricles and occasionally in the third ventricle. Symptoms are those of increased intracranial pressure: headache, nausea and vomiting, drowsiness, vision problems and mental changes. Total removal of the tumor is the therapy of choice. Post-operative prognosis is generally good.",UMLS:C0206719,,
1777,http://www.orpha.net/ORDO/Orphanet_485426,Isolated congenital hepatic fibrosis,Isolated CHF,,,,
1778,http://www.orpha.net/ORDO/Orphanet_70568,Post-transplant lymphoproliferative disease,PTLD,Post-transplant lymphoproliferative disease (PTLD) describes a heterogeneous group of lymphoproliferative diseases occurring in the context of post-transplant immunosuppression and ranging from benign polyclonal B-cell proliferation to malignant lymphomas.,ICD-10:D47.9|MedDRA:10051358|UMLS:C0432487,,
1779,http://www.orpha.net/ORDO/Orphanet_306550,FADD-related immunodeficiency,,"FADD-related immunodeficiency is a rare genetic immunological disease reported in a single consanguineous Pakistani family with several affected members presenting with severe bacterial and viral infections, recurrent hepatopathy (portal inflammation, fibrosis), and recurrent, stereotypical febrile episodes, sometimes lasting several days, with encephalopathy and difficult-to-control seizures. Variable cardiac malformations were also reported. Although there were autoimmune lymphoproliferative syndrome (ALPS)-like biological features, clinical ALPS was not present. A homozygous missense mutation in the FADD gene (11q13.3) was found in the family and the disease is thought to follow an autosomal recessive pattern of inheritance.",OMIM:613759,,
1780,http://www.orpha.net/ORDO/Orphanet_466650,Exercise-induced malignant hyperthermia,Exertional heat stroke,,ICD-10:T88.3,,
1781,http://www.orpha.net/ORDO/Orphanet_319667,Primary lymphoma of the conjunctiva,Primary lymphoid conjunctival tumor,"Primary lymphoma of the conjunctiva is an extremely rare clonal lymphoid proliferation of the ocular surface, with an indolent course. Clinically it presents with treatment-resistant conjunctivitis, ptosis, excessive tear production or as a painless, salmon-pink, ''fleshy'' patch, with a smooth or multinodular surface, on the bulbar conjunctiva. Histologically it is usually B-cell Non-Hodgkin lymphoma (most often extranodal marginal zone B-cell lymphoma, followed by follicular and diffuse large B-cell lymphoma), with conjunctival T-cell Non-Hodgkin lymphoma being very rare.",ICD-10:C85.7,,
1782,http://www.orpha.net/ORDO/Orphanet_2054,Osteochondritis of tarsal/metatarsal bone,Aseptic necrosis of the tarsal bone|Osteochondrosis of the tarsal bone,Osteochondritis of tarsal/metatarsal bone is a very rare form of osteochondritis dissecans characterized by generally self-limiting bone lesions that may cause pain and swelling often localized at the tarsal navicular bone.,ICD-10:M93.2,,
1783,http://www.orpha.net/ORDO/Orphanet_300359,PLCG2-associated antibody deficiency and immune dysregulation,Familial cold urticaria with common variable immunodeficiency|Familial atypical cold urticaria|FACU|PLAID,"PLCG2-associated antibody deficiency and immune dysregulation is a rare, hereditary, immune deficiency with skin involvement characterized by early-onset cold urticaria after generalized exposure to cold air or evaporative cooling and not after contact with cold objects. Additional immunologic abnormalities are often present - antibody deficiency, recurrent infections, autoimmune disease and symptomatic allergic disease.",ICD-10:L50.2|OMIM:614468,,
1784,http://www.orpha.net/ORDO/Orphanet_314811,Short stature due to GHSR deficiency,Short stature due to growth hormone secretagogue receptor deficiency|Ghrelin receptor deficiency,"Short stature due to GHSR deficiency is a rare, genetic, endocrine growth disease, resulting from growth hormone secretagogue receptor (GHSR) deficiency, characterized by postnatal growth delay that results in short stature (less than -2 SD). The pituitary gland is typically without morphological changes, although anterior pituitary gland hypoplasia has been reported.",OMIM:615925|ICD-10:E34.3,,
1785,http://www.orpha.net/ORDO/Orphanet_293165,Skin fragility-woolly hair-palmoplantar keratoderma syndrome,Skin fragility-woolly hair-palmoplantar hyperkeratosis syndrome,"Skin fragility-woolly hair-palmoplantar keratoderma syndrome is a rare, genetic, ectodermal dysplasia syndrome characterized by persistent skin fragility which manifests with blistering and erosions due to minimal trauma, woolly hair with variable alopecia, hyperkeratotic nail dysplasia, diffuse or focal palmoplantar keratoderma with painful fissuring, and no cardiac abnormalities. Perioral hyperkeratosis may also be associated.",OMIM:607655|ICD-10:Q82.8,,
1786,http://www.orpha.net/ORDO/Orphanet_398058,Squamous cell carcinoma of the penis,Penile squamous cell carcinoma,,ICD-10:C60.2|ICD-10:C60.1|UMLS:C0238348|ICD-10:C60.0|ICD-10:C60.9|ICD-10:C60.8,,
1787,http://www.orpha.net/ORDO/Orphanet_538756,Familial multiple discoid fibromas,Familial multiple trichodiscomas,,,,
1788,http://www.orpha.net/ORDO/Orphanet_79409,Recessive dystrophic epidermolysis bullosa inversa,Inverse RDEB|RDEB-I|Inverse recessive dystrophic epidermolysis bullosa|Dystrophic epidermolysis bullosa inversa,"Recessive dystrophic epidermolysis bullosa inversa (RDEB-I) is rare subtype of dystrophic epidermolysis bullosa (DEB, see this term) characterized by blisters and erosions which are primarily confined to intertriginous skin sites, the base of the neck, the uppermost back, and the lumbosacral area.",OMIM:226600|ICD-10:Q81.2,,
1789,http://www.orpha.net/ORDO/Orphanet_440706,Ribose-5-P isomerase deficiency,,"Ribose-5-P isomerase deficiency is an extremely rare, hereditary, disorder of pentose phosphate metabolism characterized by progressive leukoencephalopathy and a highly increased ribitol and D-arabitol levels in the brain and body fluids. Clinical presentation includes psychomotor delay, epilepsy, and childhood-onset slow neurological regression with ataxia, spasticity, optic atrophy and sensorimotor neuropathy.",UMLS:C1291609|OMIM:608611,,
1790,http://www.orpha.net/ORDO/Orphanet_494550,Squamous cell carcinoma of the larynx,,,OMIM:275355,,
1791,http://www.orpha.net/ORDO/Orphanet_93279,Mild spondyloepiphyseal dysplasia due to COL2A1 mutation with early-onset osteoarthritis,,"Mild spondyloepiphyseal dysplasia due to COL2A1 mutation with early-onset osteoarthritis is a type 2 collagen-related bone disorder characterized by precocious, generalized osteoarthritis (with onset as early as childhood) and mild, dysplastic spinal changes (flattening of vertebrae, irregular endplates and wedge-shaped deformities) resulting in a mildly short trunk.",ICD-10:Q77.7|OMIM:604864,,
1792,http://www.orpha.net/ORDO/Orphanet_71273,Renal nutcracker syndrome,RNS|Left renal vein entrapment syndrome,"A rare, syndromic renal disease characterized by the entrapment of left renal vein (LRV) between the superior mesenteric artery (SMA) and the abdominal aorta, resulting in increased luminal pressure, renal hilar varices, hematuria and, at the microscopic level, rupture of thin-walled veins into the collecting system in renal fornices.",UMLS:C3178770|MeSH:D059228,,
1793,http://www.orpha.net/ORDO/Orphanet_397744,Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome,Peripheral neuropathy-myopathy-hoarseness-deafness syndrome,"Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome is a rare, syndromic genetic deafness characterized by a combination of muscle weakness, chronic neuropathic and myopathic features, hoarseness and sensorineural hearing loss. A wide range of disease onset and severity has been reported even within the same family.",ICD-10:G60.0|OMIM:614369,,
1794,http://www.orpha.net/ORDO/Orphanet_230857,Ehlers-Danlos/osteogenesis imperfecta syndrome,EDS/OI syndrome,"Ehlers-Danlos/osteogenesis imperfecta syndrome is an association of the features of Ehlers-Danlos syndrome and osteogenesis imperfecta, characterized by generalized joint hypermobility and dislocations, skin hyperextensibility and/or translucency, and easy bruising as the predominant clinical features, while being invariably associated with mild signs of osteogenesis imperfecta, including short stature, blue sclera, and osteopenia or fractures.",ICD-10:Q79.6,,
1795,http://www.orpha.net/ORDO/Orphanet_247378,Autosomal recessive secondary polycythemia not associated with VHL gene,"Autosomal recessive secondary erythrocytosis, non-Chuvash type|Autosomal recessive secondary polycythemia, non-Chuvash type|Autosomal recessive secondary erythrocytosis not associated with VHL gene","A rare, hereditary, hematologic disease characterized by an increase in hemoglobin, hematocrit and erythrocyte mass resulting in plethora or ruddy complexion, headache, dizziness, tinnitus and exertional dyspnea. In some cases, thrombophlebitis and arthralgia have also been reported.",ICD-10:D75.1,,
1796,http://www.orpha.net/ORDO/Orphanet_3287,Takayasu arteritis,,"A rare predominantly large-vessel vasculitis that is characterized by affected aorta and its major branches, but also other large vessels, causing stenosis, occlusion, or aneurysm.",UMLS:C0039263|MedDRA:10043097|ICD-10:M31.4|OMIM:207600|MeSH:D013625,,
1797,http://www.orpha.net/ORDO/Orphanet_97335,Osgood-Schlatter disease,Osteochondrosis of the tibial tubercle|Osteochondritis of the tibial tubercle|Aseptic necrosis of the tibial tubercle,Osgood-Schlatter disease is a traction apophysitis of the anterior tibial tubercle described in active adolescents and characterized by gradual onset of pain and swelling of the anterior knee causing limping that usually disappears at the end of growth.,UMLS:C0029376|ICD-10:M93.2|MedDRA:10031130,,
1798,http://www.orpha.net/ORDO/Orphanet_317425,Severe combined immunodeficiency due to DNA-PKcs deficiency,SCID due to DNA-PKcs deficiency,"Severe combined immunodeficiency (SCID) due to DNA-PKcs deficiency is an extremely rare type of SCID (see this term) characterized by the classical signs of SCID (severe and recurrent infections, diarrhea, failure to thrive), absence of T and B lymphocytes, and cell sensitivity to ionizing radiation.",OMIM:615966|ICD-10:D81.1,,
1799,http://www.orpha.net/ORDO/Orphanet_2821,Spastic paraplegia-neuropathy-poikiloderma syndrome,Antinolo-Nieto-Borrego syndrome,"Spastic paraplegia-neuropathy-poikiloderma syndrome is a complex form of hereditary spastic paraplegia characterized by spastic paraplegia, demyelinating peripheral sensorimotor neuropathy, poikiloderma (manifesting with loss of eyebrows and eyelashes in childhood in addition to delicate, smooth, and wasted skin) and distal amyotrophy (presenting after puberty). There have been no further descriptions in the literature since 1992.",MeSH:C536870|OMIM:182815|UMLS:C1866851,,
1800,http://www.orpha.net/ORDO/Orphanet_85164,Camptodactyly-tall stature-scoliosis-hearing loss syndrome,CATSHL syndrome,"Camptodactyly-tall stature-scoliosis-hearing loss syndrome is characterised by camptodactyly, tall stature, scoliosis, and hearing loss (CATSHL). It has been described in around 30 individuals from seven generations of the same family. The syndrome is caused by a missense mutation in the FGFR3 gene, leading to a partial loss of function of the encoded protein, which is a negative regulator of bone growth.",UMLS:C1864852|OMIM:610474|ICD-10:Q87.2,,
1801,http://www.orpha.net/ORDO/Orphanet_247815,Autosomal recessive ataxia due to PEX10 deficiency,Mild peroxismal disorder due to PEX10 deficiency,,ICD-10:G11.8,,
1802,http://www.orpha.net/ORDO/Orphanet_364055,Severe early-childhood-onset retinal dystrophy,SECORD|EOSRD|Early-onset severe retinal dystrophy,"Severe early childhood onset retinal dystrophy (SECORD) is an inherited retinal dystrophy characterized by a severe congenital night blindness, progressive retinal dystrophy and nystagmus. Best corrected visual acuity can reach 0.3 in the first decade of life and can pertain well into the second decade of life. Blindness is often complete by the age of 30 years.",ICD-10:H35.5|UMLS:C1858080,,
1803,http://www.orpha.net/ORDO/Orphanet_831,Congenital cervical spinal stenosis,Congenital stenosis of the cervical spine|Congenital narrowing of cervical spinal canal,"Congenital cervical spinal stenosis is a rare neurological disease characterized by a congenital narrowing of the bony anatomy of the cervical spinal canal (saggital diameter <14mm), predisposing the individual to symptomatic neural compression, such as cramps, paresthesias, pain, muscle hypertonia and weakness, myelopathy and sphincter disturbances.",ICD-10:Q06.8,,
1804,http://www.orpha.net/ORDO/Orphanet_663,Mitochondrial DNA-related progressive external ophthalmoplegia,mtDNA-related progressive external ophthalmoplegia|Maternally-inherited CPEO|Maternally-inherited chronic progressive external ophthalmoplegia,"An Orphanet summary for this disease is currently under development. However, other data related to the disease are accessible from the Additional Information menu located on the right side of this page.",UMLS:C0162674|ICD-10:H49.4,,
1805,http://www.orpha.net/ORDO/Orphanet_444463,Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome,"TPPII deficiency|TPPII-related immunodeficiency, autoimmunity, and neurodevelopmental delay with impaired glycolysis and lysosomal expansion disease|TRIANGLE disease|Evans syndrome associated with primary immunodeficiency|Tripeptidyl-peptidase II deficiency",,ICD-10:D61.0,,
1806,http://www.orpha.net/ORDO/Orphanet_93932,FG syndrome type 1,Opitz-Kaveggia syndrome,,MeSH:C537923|UMLS:C0220769|OMIM:305450|ICD-10:Q87.8,,
1807,http://www.orpha.net/ORDO/Orphanet_97234,Glycogen storage disease due to phosphoglycerate mutase deficiency,Glycogenosis due to phosphoglycerate mutase deficiency|Muscle phosphoglycerate mutase deficiency|GSD due to phosphoglycerate mutase deficiency|GSD type 10|Myopathy due to phosphoglycerate mutase deficiency,"Muscle phosphoglycerate mutase deficiency (PGAMD) is a metabolic myopathy characterised by exercise-induced cramp, myoglobinuria, and presence of tubular aggregates in the muscle biopsy. Serum creatine kinase (CK) levels are increased between episodes of myoglobinuria. Less than 50 cases have been described so far. The disease is due to an anomaly in one of the last steps of glycolysis. The enzymatic defect in PGAMD is caused by mutations in the cDNA coding for the M-isoform of PGAM. Residual PGAM activity in the muscles of patients (2%-6%) is due to activity of the B-isoform. Transmission is autosomal recessive. Differential diagnosis includes muscle phosphorylase deficiency (McArdle disease) and phosphofructokinase deficiency (PFKD) (see these terms).",OMIM:261670|UMLS:C0268149|ICD-10:E74.0,,
1808,http://www.orpha.net/ORDO/Orphanet_163649,"Spondyloepiphyseal dysplasia, Nishimura type",Spondyloepiphyseal dysplasia-craniosynostosis-cleft palate-cataract-intellectual disability syndrome,"Spondyloepiphyseal dysplasia Nishimura type is characterized by spondyloepiphyseal dysplasia, craniosynostosis, cataracts, cleft palate and intellectual deficit.",ICD-10:Q77.7|UMLS:C1865134|OMIM:602611,,
1809,http://www.orpha.net/ORDO/Orphanet_30924,Primary hypomagnesemia with secondary hypocalcemia,Hypomagnesemia caused by selective magnesium malabsorption|HSH|PHSH|Hypomagnesemia intestinal type 1|HOMG1|Intestinal hypomagnesemia with secondary hypocalcemia,"Primary hypomagnesemia with secondary hypocalcemia (PHSH) is a form of familial primary hypomagnesemia (FPH, see this term), characterized by severe hypomagnesemia and secondary hypocalcemia associated with neurological symptoms, including generalized seizures, tetany and muscle spasms. PHSH may be fatal or may result in chronic irreversible neurological complications.",OMIM:602014|ICD-10:E83.4|UMLS:C1865974,,
1810,http://www.orpha.net/ORDO/Orphanet_436174,Cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome,CAGSSS,,OMIM:616007|ICD-10:Q87.8,,
1811,http://www.orpha.net/ORDO/Orphanet_213833,Glassy cell carcinoma of the cervix uteri,,"Glassy cell carcinoma of the cervix uteri is a rare cancer of the uterine cervix, composed of nests of large neoplastic cells with ""ground glass"" cytoplasm, surrounded by a stroma with prominent eosinophilic infiltrates. It is a poorly differentiated, aggressive variant of adenosquamous carcinoma that usually affects young women and presents with dysfunctional vaginal bleeding and lower abdominal pain. Distant metastases to the lungs, liver spleen or bones are often present at the time of diagnosis. It is often associated with high-risk HPV-infection (types 18, 16 and 32).",ICD-10:C53.8|ICD-10:C53.1|ICD-10:C53.0,,
1812,http://www.orpha.net/ORDO/Orphanet_58017,Classic hairy cell leukemia,HCL-C|Leukemic reticuloendotheliosis,"Hairy cell leukemia (HCL) is a rare type of leukemia in which abnormal B-lymphocytes are present in the bone marrow, spleen and peripheral blood. It is a slowly progressive chronic lymphocytic leukemia (CLL). The name comes from the abnormally shaped lymphocytes with hair-like projections.",MedDRA:10019053|ICD-10:C91.4|UMLS:C0023443|MeSH:D007943,,
1813,http://www.orpha.net/ORDO/Orphanet_79143,Isolated congenital anonychia,Isolated anonychia,"Isolated congenital anonychia is characterized by nail abnormalities ranging from onychodystrophy (dystrophic nails) to anonychia (absence of nails). Onychodystrophy-anonychia has been described in at least four generations of a family with male-to-male transmission, suggesting autosomal dominant transmission. Anonychia has been described in approximately less than 20 cases; it is likely to be transmitted as an autosomal recessive trait. Total anonychia congenita, in which all the fingernails and toenails are absent, may have an autosomal dominant inheritance pattern.",UMLS:C0265998|ICD-10:Q84.3|OMIM:614149|OMIM:206800|OMIM:107000,,
1814,http://www.orpha.net/ORDO/Orphanet_1247,Schistosomiasis,Bilharziasis,"Schistosomiasis is an infectious disease caused by parasitic trematodes of the genus Schistosoma that colonize human blood vessels and release eggs that can cause granulomatous reactions leading to acute (swimmer's itch or acute schistosomiasis syndrome) or chronic disease. Depending on where the eggs lodge, manifestations of chronic schistosomiasis can include diarrhea, abdominal pain, loss of appetite, anemia (intestines), hepatosplenism, periportal fibrosis with portal hypertension (liver), urogenital inflammation and scarring, hematuria and dysuria (genitourinary system). Other patients may be asymptomatic.",ICD-10:B65.2|ICD-10:B65.3|MedDRA:10039603|ICD-10:B65.1|ICD-10:B65.9|ICD-10:B65.8|OMIM:181460|UMLS:C0036323|MeSH:D012552|ICD-10:B65.0,,
